LATITUDES,LONGITUDES
34.3881783,-118.5853957
37.7153239,-91.1351341
32.8975875,-97.5437799
40.195142,-88.4052266
43.1854085,-101.655263
40.5200187,-74.2745215
29.3521203,-95.460341
42.9572508,-83.8305144
23.0131338,-80.8328748
31.4549719,-83.5108284
33.0305487,-115.3595666
44.2704946,-71.3033045
64.0373478,-145.732157
31.9037814,-94.3952022
35.7234734,-79.4622431
29.1335781,-98.1561192
30.4954748,-97.9233468
40.2297042,-100.8383708
32.2675039,-101.9190317
41.289811,-73.9204922
45.794956,-88.072071
40.9912115,-72.5342547
38.9415062,-119.749351
44.2022293,-88.4465361
31.2320941,-96.9262126
41.9500969,-91.5351856
29.429978,-97.1717981
36.2095132,-92.284323
38.0322733,-89.5656512
38.3712399,-78.7322449
41.6681632,-87.7962812
44.8479039,-93.0428119
40.9598212,-72.9962148
44.3413376,-93.2865484
42.5044017,-94.1910044
41.8467515,-75.3996228
41.7255879,-87.825055
44.336864,-75.463028
57.461093,-4.2072497
34.6550928,-92.3865432
41.7978095,-87.8447798
38.1423495,-76.5074544
41.6562249,-70.4161387
52.2443103,0.4065503
33.1811661,-102.274237
40.41379255,-3.6920378829351304
53.58646755,9.777669726868917
41.3359272,-73.8740252
39.376941,-97.124743
38.2050442,-87.5741876
45.6144512,-95.5311096
39.11956535,-76.98317030620083
43.020445,-71.600257
39.8169907,-91.2423657
38.6411854,-83.744365
35.3777238,-119.14565861581144
31.9130171,-98.527388
22.234726350000003,114.17081234396048
39.4652865,-95.7366657
36.4976726,-101.783898
44.396973,-92.7175627
-23.346037000000003,-134.48059013950922
